Year,attack_type,nearest_country,shore_distance,attack_description,vessel_status,Continent
2015,Boarded,VNM,11.362747080872245,"05.04.2015: 2300 LT: Posn: 10:16.03N – 107:00.43E, Vung Tau OPL, Vietnam.
Duty crew on routine rounds onboard an anchored container ship noticed the paint store padlock broken. He informed the OOW who raised the alarm. All crew mustered and a search was carried. Ship’s stores were reported stolen. Incident report to Port Control and the Immigration and Security Authorities who boarded the ship for investigation.",Anchored,Asia
2017,Boarded,IDN,2.9748846394503135,"31.05.2017: 2100 UTC: Posn: 07:45.65S - 109:04.25E, Cilacap Anchorage, Indonesia.
Unnoticed robbers boarded an anchored bulk carrier, stole ship’s properties and escaped. The theft was noticed by the duty crew during routine rounds. Incident reported to the local agents.",Anchored,Asia
2015,Boarded,IND,12.492565700340968,"02.12.2015: 0615 LT: Posn: 22:39.8N – 069:57.9E, Sikka Crude Tanker Anchorage, India.
Five robbers armed with iron rods boarded an anchored product tanker and entered the tank cleaning store by breaking the padlock. Duty AB on routine rounds noticed the robbers as they were lowering stolen ship’s items into their boat. He immediately informed the duty officer on the bridge and retreated into the accommodation. Alarm raised and crew mustered. Hearing the alarm and seeing the crew alertness, the robbers escaped. Port control informed.",Anchored,Asia
2019,Boarded,COL,0.30095128082197875,"03.01.2019: 0328 UTC: Posn: 10:19.1N - 075:31.3W, Mamonal Anchorage, Colombia.
Deck watchmen onboard an anchored container vessel noticed three robbers near the forecastle and informed the duty officer. Alarm raised, crew mustered inside the accommodation and all doors were locked from inside. Master reported the incident to the coast guard and requested assistance. A coast guard boat arrived and searched the waters around the vessel. Ship’s properties were reported missing.",Anchored,Americas
2019,Boarded,CMR,2.0429757490692055,"12.09.2019: 0001-0700 UTC: Posn: 04:03.1N – 009:41.3E, Port of Douala, Cameroon.
Unnoticed, robbers boarded a berthed bulk carrier during cargo operations. During routine rounds in the morning, it was noticed that the store’s padlock was broken and the door’s hinge damaged and bent. After checking, several ship’s properties and stores were reported stolen. Port Authorities informed.",Berthed,Africa
2015,Boarded,VNM,15.99616028252424,"22.05.2015: 0630 LT: Posn: 10:11N – 107:03E, Vung Tau Roads, Vietnam.
Duty Bosun on routine rounds onboard an anchored container ship noticed the forward paint locker broken into. Upon checking, he found traces of foot prints visible on the deck and ship’s stores stolen from the paint locker. Incident reported to the local agents and CSO. On berthing, an immigration officer boarded the ship and inspected the paint locker and took some photos.",Berthed,Asia
2018,Boarded,BGD,9.219575543163645,"06.02.2018: 1715 UTC: Posn: 22:08.6N - 091:44.0E, Chittagong Anchorage C, Bangladesh. 
Four robbers armed with guns boarded an anchored general cargo vessel and threatened the duty watchman who managed to escape. Alarm raised, PA announcement made and crew mustered. Seeing the crew alertness, the robbers escaped with stolen ship's properties. The incident reported to the Coast Guard.",Anchored,Asia
2018,Boarded,GIN,18.837941001276803,"17.09.2018: 0300 UTC: Posn: 09:20.8N – 013:43.3W, Conakry Anchorage, Guinea.
An anchored tanker was boarded by four armed robbers. Master raised the alarm, locked the accommodation and all crew mustered in the citadel. The armed robbers fired at the bridge windows and gained access into the accommodation. They ransacked all crew cabins and escaped with crew personal belongings. A navy boat arrived at the location to provide assistance. All crew reported safe.",Anchored,Africa
2015,Boarded,VNM,26.30357015699382,"04.06.2015: 2300 LT: Posn: 10:05N - 107:02E, Vung Tau Anchorage, Vietnam.      
Two robbers boarded an anchored container ship. Duty crew on rounds noticed the robbers and informed the Duty Officer. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped with stolen ship’s store.",Anchored,Asia
2020,Boarded,AGO,0.9224380736099425,"25.02.2020: 2340 UTC: Posn: 08:45.8S – 013:16.3E, Luanda Inner Anchorage, Angola.
Crew onboard an anchored offshore supply ship noticed the padlock to the paint store broken. On checking the CCTV footage, it was noticed that four robbers had forced their way into the paint store and stole ship’s stores. Incident reported to Port Control.",Anchored,Africa
2018,Boarded,BGD,11.840128088411786,"02.08.2018: 1730 UTC: Posn: 22:01N - 091:46E, Off Kutubdia Anchorage, Bangladesh.
Six robbers in a small boat boarded an anchored tanker using a hook attached with a rope.  They stole ship’s stores and properties and escaped. The incident was reported to the Bangladesh Coast Guard who searched the area.",Anchored,Asia
2019,Boarded,PER,5.214763850383573,"07.12.2019: 0610 UTC: Posn: 12:01.42S - 077:13.75W, Callao Anchorage, Peru.
Three robbers boarded an anchored bulk carrier via the anchor chain and hawse pipe. They tied up the duty OS, took his radio, watch and flashlight and entered the forecastle store. The duty OS managed to escape and raised the alarm resulting in the crew mustering. Hearing the alarm, the robbers escaped in a waiting motorboat. Upon investigation, ship’s properties were reported stolen. Incident reported to TRAMAR Port Control.",Anchored,Americas
2020,Attempted,NGA,11.217936472068608,"18.02.2020: 0020 UTC: Posn: 06:17.53N – 003:14.16E, Lagos Secure Anchorage Area, Nigeria.
Three persons in a small boat approached an anchored tanker and attempted to board via the anchor chain. Duty crew on routine rounds noticed the attempted boarding and raised the alarm. Seeing the alerted crew the persons aborted the boarding and escaped in their boat. The incident reported to Port Control.",Anchored,Africa
2020,Boarded,IDN,4.345312126484375,"16.05.2020: 2100 UTC: Posn: 01:05.3N – 104:10.8E, Tanjung Uban Anchorage, Indonesia.
Duty crew on routine rounds, onboard an anchored product tanker noticed three robbers armed with knives. The crew raised the alarm and retreated into the accommodation. Crew mustered. Seeing the alerted crew, the robbers escaped. Nothing was reported stolen. Vessel and crew safe.",Anchored,Asia
2017,Boarded,IDN,10.56070296182182,"11.09.2017: 2030 UTC: Posn: 00:13.3S – 117:33.5E, Muara Berau Anchorage, Samarinda, Indonesia.
During cargo operations onboard an anchored bulk carrier, duty crew on routine rounds noticed the forecastle hatch opened and two mooring ropes missing. Local agents informed.",Anchored,Asia
2017,Boarded,PHL,0.505042821415632,"21.04.2017: 1900 UTC: Posn: 13:40.5N - 121:03.1E, JG Summit Terminal Jetty 1, Batangas, Philippines.
Unnoticed, robbers boarded a LPG tanker at berth, stole ship’s properties and escaped. The theft was discovered by the crew during routine rounds.",Berthed,Asia
2016,Boarded,GHA,4.644511094737698,"03.11.2016: 0312 LT: Posn: 04:52.22N – 001:39.62, Takoradi Anchorage, Ghana.
An unknown number of robbers boarded an anchored LPG Tanker. The duty watchmen noticed one robber on the poop deck and raised the alarm. Seeing the alerted crew, the robbers escaped in a small boat with stolen ship’s store. Port control informed.",Anchored,Africa
2015,Boarded,IDN,2.6892165648365056,"20.03.2015: 0335 LT: Posn: 01:42.1N – 101:29.4E, Dumai Inner Anchorage, Indonesia.
Eight robbers in a small craft armed with long knives approached an anchored product tanker. Five robbers managed to board the tanker and entered into the engine room. Duty crew on routine rounds noticed the robbers and raised the alarm. Seeing the crew alertness, the robbers escaped in their boat with their accomplices. Crew mustered and made a search throughout the tanker and found ship’s engine spares were stolen. Port control informed.",Anchored,Asia
2015,Boarded,VEN,1.8080386395728263,"16.08.2015: 0800 LT: Posn: 10:16.4N - 064:33.9W, Guanta Anchorage, Venezuela.
Bosun on routine rounds onboard an anchored general cargo ship noticed three store rooms opened and their padlocks broken. He immediately raised the alarm and crew mustered. It was noticed that the robbers had boarded the ship via the anchor chain, stolen ship’s properties and escaped.",Anchored,Americas
2015,Boarded,VNM,11.56850283474486,"23.03.2015: 0430 LT: Posn: 20:43N - 107:11E, Cailan Outer Anchorage, Vietnam.
Robbers boarded an anchored wood chips carrier, broke into the forward store, stole ship’s property and escaped unnoticed.",Anchored,Asia
2016,Boarded,PER,0.8896817667991661,"26.06.2016: 0006 LT: Posn: 12:01S – 077:11W, Callao Anchorage, Peru.
Robbers boarded an anchored bulk carrier and escaped with ship’s stores unnoticed. The theft was discovered by the duty crew during routine rounds at the forecastle. Incident was reported to the Port Authorities and Police through the local agents.",Anchored,Americas
2016,Boarded,ZAF,1.210742612727984,"23.05.2016: 2000 LT: Posn: Island View Berth No.9, Durban Port, South Africa.
An unauthorized person disguised as a bunker crew boarded a berthed tanker while ship’s crew were busy with bunkering operations. He entered into the accommodation and stole crew members cash and properties from the cabins. Incident reported to port control.",Berthed,Africa
2015,Boarded,IDN,8.677658268338362,"31.01.2015: 1530 LT: Posn: 03:55N – 098:46E, Belawan Anchorage, Indonesia.
Duty AB on routine rounds onboard an anchored bulk carrier noticed a child on the forecastle deck. He immediately informed the D/O who raised the alarm and crew mustered. Seeing the crew alertness, the child jumped overboard and swam to a nearby boat in which the AB noticed two other persons. On investigating it was noticed that the child had accessed the forecastle deck by climbing the anchor chain and crawling through the hawse pipe cover opening. Nothing stolen.",Anchored,Asia
2018,Boarded,CIV,0.7373003301017558,"22.07.2018: 0005 UTC: Posn: 05:11.45N – 004:04.27W, Abidjan, Anchorage, Ivory Coast.
Three robbers in a small boat approached and boarded an anchored product tanker. Duty watchman noticed the robbers near the port quarter and raised the alarm resulting in the robbers escaping with three mooring ropes. Incident reported to local Authorities.",Anchored,Africa
2019,Boarded,NGA,13.819400162875782,"07.01.2019: 0320 UTC: Posn: 06:16.3N - 003:20.1E, Lagos STS Anchorage, Nigeria.
Two robbers with plastic hoses boarded an anchored tanker during STS operations. They connected the hoses to the ullage ports of the forward cargo tanks and attempted to steal cargo. Duty crew noticed the robbers and raised the alarm resulting in the robbers escaping. The incident was immediately reported to the Nigerian Navy patrol boat who came to the location and carried out a check on the surrounding waters. Nothing reported stolen.",Anchored,Africa
2018,Boarded,VEN,5.240540500969931,"14.12.2018: 0810 UTC: Posn: 10:11.86N – 064:46.9W, Puerto Jose Anchorage, Venezuela.
Four robbers were sighted on the forecastle deck of an anchored crude oil tanker. At daybreak crew searched the entire tanker. Nothing reported as stolen. Incident reported to Puerto Jose VTS through agent resulting in a patrol boat responding carrying out a check of the surrounding waters.",Anchored,Americas
2018,Boarded,IND,10.437534690649676,"10.10.2018: 1730 UTC: Posn: 22:48.1N – 069:59.3E, Deendayal Anchorage, Kandla, India.
Unnoticed, robbers boarded an anchored LPG tanker, stole ship’s stores and escaped. The theft was noticed by ship's crew during routine stowaway search. Incident reported to Port Control.",Anchored,Asia
2020,Boarded,IDN,0.4901389696333136,"17.05.2020: 1925 UTC: Posn: 05:53.95S – 105:59.07E, Merak Anchorage, Indonesia.
Three robbers armed with long knives in a small boat boarded an anchored tanker using a ladder. They forced their way into the steering gear room after breaking the padlock. Alarm raised and crew mustered. Hearing the alarm, the robbers escaped in their boat. A search was carried out. It was reported that engine spares were stolen. Port Control was informed.",Anchored,Asia
2015,Boarded,IDN,8.41022811318008,"12.11.2015: 0720 LT: Posn: 03:56N - 098:45E, Belawan Outer Anchorage, Indonesia.
Two robbers boarded an anchored bulk carrier via the hawse pipe. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped with stolen ship’s properties.",Anchored,Asia
2015,Boarded,VNM,9.061490349302332,"10.11.2015: 0445 LT: Posn: 10:15N - 107:03E, Mui Vung Tau Anchorage, Vietnam.
Unnoticed robbers boarded an anchored container ship. The theft was noticed when the crew noticed the padlock to the steering gear room broken. A thorough search carried out and found nothing stolen.",Anchored,Asia
2019,Boarded,BEN,21.68090850850466,"02.11.2019: 0320 UTC: Posn: 06:14.9N – 002:32.9E, Around 9nm SE of Cotonou, Benin.
Armed persons boarded an anchored bulk carrier. Incident reported to the Authorities who dispatched a patrol boat to the ship’s location. It was reported that nine crew members were found kidnapped from the ship. The remaining crew with the assistance of the patrol boat sailed the ship to a safe port. On 12 Dec 2019, the Owners confirmed that the nine kidnapped crew members were released safely on 06 Dec 2019.",Anchored,Africa
2017,Boarded,VNM,6.512263593942517,"19.09.2017: 1700 – 2300 UTC: Posn: 20:54.3N – 107:16.3E, Campha Inner Anchorage, Vietnam.
Unnoticed robbers boarded an anchored bulk carrier during cargo operations. Duty crew on routine rounds noticed the paint store padlock  broken and raised the alarm. Incident reported to Port Authorities through local agents. Ship’s stores were reported stolen.",Anchored,Asia
2015,Boarded,VNM,12.514060621650648,"15.12.2015: 0800 LT: Posn: 10:14.3N – 107:01.4E, Vung Tau Anchorage, Vietnam.
Robbers boarded an anchored container ship unnoticed and stole ship’s stores while crew were busy preparing to anchor. Theft was noticed during routine rounds and reported to the port authorities and local agents.",Anchored,Asia
2019,Boarded,IDN,10.352205164170684,"05.02.2019: 2205 UTC: Posn: 03:55.4N – 098:47.0E, Belawan Anchorage, Indonesia.
Duty crew on routine rounds onboard an anchored tanker noticed a robber escaping via the hawse pipe and raised the alarm. Crew mustered and on searching the vessel, ship's properties reported missing.",Anchored,Asia
